session_id,scenario_id,trajectory_name,iteration,fog_percent,illumination_lux,camera_noise,person_ap50,vehicle_ap50,map50,person_gt_count,vehicle_gt_count,person_detection_count,vehicle_detection_count,person_tp,person_fp,person_fn,vehicle_tp,vehicle_fp,vehicle_fn,total_tp,total_fp,total_fn,precision,recall,person_precision,person_recall,vehicle_precision,vehicle_recall,maximum_iou,mean_iou,verdict,nonfail_anchor,fail_anchor,next_environment,next_condition_calculation,simulation_seconds,frame_rendering_seconds,yolov8_inference_seconds,metric_scoring_seconds,policy_seconds,total_execution_seconds,evaluation_store_used,evaluation_cache_key,trajectory_config_sha256,weights_sha256,gt_version
kci_multi_scenario_symmetric_v1__20260902_201715_587801,S4,원거리 시작 후 전방 접근,0,5.0,12000.0,0.02,0.5812094896097977,0.9655172413793104,0.773363365494554,172,29,105,37,101,4,71,28,9,1,129,13,72,0.9084507042253521,0.6417910447761194,0.9619047619047619,0.5872093023255814,0.7567567567567568,0.9655172413793104,0.9934428702349477,0.9080677662360638,PASS,null,null,null,independent_initial_condition_evaluation_before_search,0.0287818,48.2072315,91.52984870038927,0.0024252012372016907,0.0,139.76828720162646,False,26b2ee97d028a949cbb62c90,24B44E97EF1D5F50A2FC370C5B1BCEDA959B649E230BCBD268536176979A19B0,C5C549611CBE39EBCDB051863EE80F92AE0072266FEEB71A21CC7AABEBF57ECA,rendered_instance_mask_v1
