session_id,scenario_id,trajectory_name,iteration,fog_percent,illumination_lux,camera_noise,person_ap50,vehicle_ap50,map50,person_gt_count,vehicle_gt_count,person_detection_count,vehicle_detection_count,person_tp,person_fp,person_fn,vehicle_tp,vehicle_fp,vehicle_fn,total_tp,total_fp,total_fn,precision,recall,person_precision,person_recall,vehicle_precision,vehicle_recall,maximum_iou,mean_iou,verdict,nonfail_anchor,fail_anchor,next_environment,next_condition_calculation,simulation_seconds,frame_rendering_seconds,yolov8_inference_seconds,metric_scoring_seconds,policy_seconds,total_execution_seconds,evaluation_store_used,evaluation_cache_key,trajectory_config_sha256,weights_sha256,gt_version
kci_diverse_training_s0_s4_v1__20260903_011624_021544,S0,기준 동서 직선 순항,0,5.0,12000.0,0.02,0.9915254237288136,0.9923664122137403,0.991945917971277,118,131,118,131,117,1,1,130,1,1,247,2,2,0.9919678714859438,0.9919678714859438,0.9915254237288136,0.9915254237288136,0.9923664122137404,0.9923664122137404,0.9945673770647837,0.9517355358081473,PASS,null,null,null,global_initial_pass_gate_before_any_search,0.1815989,60.3454632,4.275711201131344,0.0032278988510370255,0.0,64.80600119998238,False,ddebb7b53ebc6de9961c12db,FB600B8226D0FB0957C01E8F2D61B14B1980FEF489668CDEACAF3E17F0EF5719,E141B3DC0104CBC03AD2EE573FFA451C369C9D93D8690E560E07C146078F5D9E,rendered_instance_mask_v1
kci_diverse_training_s0_s4_v1__20260903_011624_021544,S1,남쪽에서 북쪽으로 횡방향 관측,0,5.0,12000.0,0.02,0.9825783972125436,0.991869918699187,0.9872241579558653,287,123,283,124,282,1,5,122,2,1,404,3,6,0.9926289926289926,0.9853658536585366,0.9964664310954063,0.9825783972125436,0.9838709677419355,0.991869918699187,0.9874462472743946,0.9257069432952665,PASS,null,null,null,global_initial_pass_gate_before_any_search,0.0386152,47.6821056,4.421248398721218,0.004294900223612785,0.0,52.14626409894483,False,09917ba4a92bc446877adf97,5926015C23C35070FE89B66705438DDE8B02253C42BDDE2B74D34EB0C23BCDF3,E141B3DC0104CBC03AD2EE573FFA451C369C9D93D8690E560E07C146078F5D9E,rendered_instance_mask_v1
kci_diverse_training_s0_s4_v1__20260903_011624_021544,S2,고도 점진 하강 접근,0,5.0,12000.0,0.02,1.0,0.9858156028368794,0.9929078014184397,170,141,172,140,170,2,0,139,1,2,309,3,2,0.9903846153846154,0.9935691318327974,0.9883720930232558,1.0,0.9928571428571429,0.9858156028368794,0.9946052604472041,0.9436414591296793,PASS,null,null,null,global_initial_pass_gate_before_any_search,0.0263354,48.6035113,4.491414500400424,0.0036657005548477173,0.0,53.12492690095527,False,4fa2c452c9b3217e0ad2702c,401342D194C445434F18A95F3A6CA2A844E2D4E587D49DEA3EFB73EC9F5F9F6E,E141B3DC0104CBC03AD2EE573FFA451C369C9D93D8690E560E07C146078F5D9E,rendered_instance_mask_v1
kci_diverse_training_s0_s4_v1__20260903_011624_021544,S3,남서-북동 대각선 통과,0,5.0,12000.0,0.02,0.987012987012987,0.9850746268656716,0.9860438069393294,154,134,153,132,152,1,2,132,0,2,284,1,4,0.9964912280701754,0.9861111111111112,0.9934640522875817,0.987012987012987,1.0,0.9850746268656716,0.9906987574071654,0.9400880169976945,PASS,null,null,null,global_initial_pass_gate_before_any_search,0.0242348,46.9696163,4.3617398999631405,0.0034231003373861313,0.0,51.35901410030053,False,e90544f67befd8826d828418,6D8116DE430379AF03C26E0F1DA6DC6AAA4F3749C74425BC01BD15C30022BCC6,E141B3DC0104CBC03AD2EE573FFA451C369C9D93D8690E560E07C146078F5D9E,rendered_instance_mask_v1
kci_diverse_training_s0_s4_v1__20260903_011624_021544,S4,원거리 시작 후 전방 접근,0,5.0,12000.0,0.02,0.9709302325581395,0.9655172413793104,0.968223736968725,172,29,167,28,167,0,5,28,0,1,195,0,6,1.0,0.9701492537313433,1.0,0.9709302325581395,1.0,0.9655172413793104,0.9915643617773817,0.9044107955410021,PASS,null,null,null,global_initial_pass_gate_before_any_search,0.0287818,48.2072315,4.2862308993935585,0.0024817995727062225,0.0,52.52472599896626,False,747098a5f35994c17088e627,24B44E97EF1D5F50A2FC370C5B1BCEDA959B649E230BCBD268536176979A19B0,E141B3DC0104CBC03AD2EE573FFA451C369C9D93D8690E560E07C146078F5D9E,rendered_instance_mask_v1
