epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.06605,1.20943,5.85546,0.90918,0.02854,0.14286,0.02032,0.01808,0.68067,6.63637,0.8212,0.0007,0.0007,0.0937
