session_id,scenario_id,trajectory_name,iteration,fog_percent,illumination_lux,camera_noise,person_ap50,vehicle_ap50,map50,person_gt_count,vehicle_gt_count,person_detection_count,vehicle_detection_count,person_tp,person_fp,person_fn,vehicle_tp,vehicle_fp,vehicle_fn,total_tp,total_fp,total_fn,precision,recall,person_precision,person_recall,vehicle_precision,vehicle_recall,maximum_iou,mean_iou,verdict,nonfail_anchor,fail_anchor,next_environment,next_condition_calculation,simulation_seconds,frame_rendering_seconds,yolov8_inference_seconds,metric_scoring_seconds,policy_seconds,total_execution_seconds,evaluation_store_used,evaluation_cache_key,trajectory_config_sha256,weights_sha256,gt_version
kci_diverse_training_s0_s4_v1__20260903_011624_021544,S3,남서-북동 대각선 통과,0,5.0,12000.0,0.02,0.987012987012987,0.9850746268656716,0.9860438069393294,154,134,153,132,152,1,2,132,0,2,284,1,4,0.9964912280701754,0.9861111111111112,0.9934640522875817,0.987012987012987,1.0,0.9850746268656716,0.9906987574071654,0.9400880169976945,PASS,null,null,null,independent_initial_condition_evaluation_before_search,0.0242348,46.9696163,4.3617398999631405,0.0034231003373861313,0.0,51.35901410030053,True,e90544f67befd8826d828418,6D8116DE430379AF03C26E0F1DA6DC6AAA4F3749C74425BC01BD15C30022BCC6,E141B3DC0104CBC03AD2EE573FFA451C369C9D93D8690E560E07C146078F5D9E,rendered_instance_mask_v1
