session_id,scenario_id,trajectory_name,iteration,fog_percent,illumination_lux,camera_noise,person_ap50,vehicle_ap50,map50,person_gt_count,vehicle_gt_count,person_detection_count,vehicle_detection_count,person_tp,person_fp,person_fn,vehicle_tp,vehicle_fp,vehicle_fn,total_tp,total_fp,total_fn,precision,recall,person_precision,person_recall,vehicle_precision,vehicle_recall,maximum_iou,mean_iou,verdict,nonfail_anchor,fail_anchor,next_environment,next_condition_calculation,simulation_seconds,frame_rendering_seconds,yolov8_inference_seconds,metric_scoring_seconds,policy_seconds,total_execution_seconds,evaluation_store_used,evaluation_cache_key,trajectory_config_sha256,weights_sha256,gt_version
kci_diverse_training_s0_s4_v1__20260903_011624_021544,S1,남쪽에서 북쪽으로 횡방향 관측,1,5.0,12000.0,0.02,0.9825783972125436,0.991869918699187,0.9872241579558653,287,123,283,124,282,1,5,122,2,1,404,3,6,0.9926289926289926,0.9853658536585366,0.9964664310954063,0.9825783972125436,0.9838709677419355,0.991869918699187,0.9874462472743946,0.9257069432952665,PASS,"{""cache_key"": ""09917ba4a92bc446877adf97"", ""camera_noise"": 0.02, ""fog_percent"": 5.0, ""illumination_lux"": 12000.0, ""map50"": 0.9872241579558653, ""verdict"": ""PASS""}",null,"{""camera_noise"": 0.22, ""fog_percent"": 35.0, ""illumination_lux"": 6000.0}","common_pre_fail_degradation: fog+30pp, illumination*0.50, noise+0.20",0.0386152,47.6821056,4.421248398721218,0.004294900223612785,3.859959542751312e-05,52.14630269854026,True,09917ba4a92bc446877adf97,5926015C23C35070FE89B66705438DDE8B02253C42BDDE2B74D34EB0C23BCDF3,E141B3DC0104CBC03AD2EE573FFA451C369C9D93D8690E560E07C146078F5D9E,rendered_instance_mask_v1
kci_diverse_training_s0_s4_v1__20260903_011624_021544,S1,남쪽에서 북쪽으로 횡방향 관측,2,35.0,6000.0,0.22,0.9825783972125436,0.991869918699187,0.9872241579558653,287,123,282,123,282,0,5,122,1,1,404,1,6,0.9975308641975309,0.9853658536585366,1.0,0.9825783972125436,0.991869918699187,0.991869918699187,0.9961671866092812,0.9234707794165347,PASS,"{""cache_key"": ""d13e30c68a2ea57694776c43"", ""camera_noise"": 0.22, ""fog_percent"": 35.0, ""illumination_lux"": 6000.0, ""map50"": 0.9872241579558653, ""verdict"": ""PASS""}",null,"{""camera_noise"": 0.42, ""fog_percent"": 65.0, ""illumination_lux"": 3000.0}","common_pre_fail_degradation: fog+30pp, illumination*0.50, noise+0.20",0.0210572,49.2905329,4.788562200963497,0.0041154008358716965,3.2199546694755554e-05,54.10429990134607,False,d13e30c68a2ea57694776c43,5926015C23C35070FE89B66705438DDE8B02253C42BDDE2B74D34EB0C23BCDF3,E141B3DC0104CBC03AD2EE573FFA451C369C9D93D8690E560E07C146078F5D9E,rendered_instance_mask_v1
kci_diverse_training_s0_s4_v1__20260903_011624_021544,S1,남쪽에서 북쪽으로 횡방향 관측,3,65.0,3000.0,0.42,0.9239343436751484,0.951219512195122,0.9375769279351351,287,123,312,117,267,45,20,117,0,6,384,45,26,0.8951048951048951,0.9365853658536586,0.8557692307692307,0.9303135888501742,1.0,0.9512195121951219,0.9943778024229011,0.9028233193192924,PASS,"{""cache_key"": ""1f7aef5deef538770636075f"", ""camera_noise"": 0.42, ""fog_percent"": 65.0, ""illumination_lux"": 3000.0, ""map50"": 0.9375769279351351, ""verdict"": ""PASS""}",null,"{""camera_noise"": 0.6, ""fog_percent"": 95.0, ""illumination_lux"": 1500.0}","common_pre_fail_degradation: fog+30pp, illumination*0.50, noise+0.20",0.0267942,47.1509298,4.884805798530579,0.006409399211406708,3.8700178265571594e-05,52.06897789792025,False,1f7aef5deef538770636075f,5926015C23C35070FE89B66705438DDE8B02253C42BDDE2B74D34EB0C23BCDF3,E141B3DC0104CBC03AD2EE573FFA451C369C9D93D8690E560E07C146078F5D9E,rendered_instance_mask_v1
kci_diverse_training_s0_s4_v1__20260903_011624_021544,S1,남쪽에서 북쪽으로 횡방향 관측,4,95.0,1500.0,0.6,0.0,0.0,0.0,287,123,0,0,0,0,287,0,0,123,0,0,410,0.0,0.0,0.0,0.0,0.0,0.0,null,null,FAIL,"{""cache_key"": ""1f7aef5deef538770636075f"", ""camera_noise"": 0.42, ""fog_percent"": 65.0, ""illumination_lux"": 3000.0, ""map50"": 0.9375769279351351, ""verdict"": ""PASS""}","{""cache_key"": ""58998e76983d3a12a8db9730"", ""camera_noise"": 0.6, ""fog_percent"": 95.0, ""illumination_lux"": 1500.0, ""map50"": 0.0, ""verdict"": ""FAIL""}","{""camera_noise"": 0.51, ""fog_percent"": 80.0, ""illumination_lux"": 2250.0}",symmetric_midpoint: 0.50*nonfail + 0.50*fail,0.0183175,46.3153199,4.538146300241351,0.0008982997387647629,4.650093615055084e-05,50.87272850091627,False,58998e76983d3a12a8db9730,5926015C23C35070FE89B66705438DDE8B02253C42BDDE2B74D34EB0C23BCDF3,E141B3DC0104CBC03AD2EE573FFA451C369C9D93D8690E560E07C146078F5D9E,rendered_instance_mask_v1
kci_diverse_training_s0_s4_v1__20260903_011624_021544,S1,남쪽에서 북쪽으로 횡방향 관측,5,80.0,2250.0,0.51,0.5643446288495233,0.7804878048780488,0.672416216863786,287,123,186,96,167,19,120,96,0,27,263,19,147,0.9326241134751773,0.6414634146341464,0.8978494623655914,0.5818815331010453,1.0,0.7804878048780488,0.9808285811638772,0.8963674534780455,PASS,"{""cache_key"": ""2fe7a50ef541b151a28d6765"", ""camera_noise"": 0.51, ""fog_percent"": 80.0, ""illumination_lux"": 2250.0, ""map50"": 0.672416216863786, ""verdict"": ""PASS""}","{""cache_key"": ""58998e76983d3a12a8db9730"", ""camera_noise"": 0.6, ""fog_percent"": 95.0, ""illumination_lux"": 1500.0, ""map50"": 0.0, ""verdict"": ""FAIL""}","{""camera_noise"": 0.555, ""fog_percent"": 87.5, ""illumination_lux"": 1875.0}",symmetric_midpoint: 0.50*nonfail + 0.50*fail,0.0192354,46.8000918,4.802154200151563,0.004849199205636978,3.2300129532814026e-05,51.62636289948673,False,2fe7a50ef541b151a28d6765,5926015C23C35070FE89B66705438DDE8B02253C42BDDE2B74D34EB0C23BCDF3,E141B3DC0104CBC03AD2EE573FFA451C369C9D93D8690E560E07C146078F5D9E,rendered_instance_mask_v1
kci_diverse_training_s0_s4_v1__20260903_011624_021544,S1,남쪽에서 북쪽으로 횡방향 관측,6,87.5,1875.0,0.555,0.02221254355400697,0.0,0.011106271777003485,287,123,8,0,7,1,280,0,0,123,7,1,403,0.875,0.01707317073170732,0.875,0.024390243902439025,0.0,0.0,0.8909736877483208,0.8106556701240176,FAIL,"{""cache_key"": ""2fe7a50ef541b151a28d6765"", ""camera_noise"": 0.51, ""fog_percent"": 80.0, ""illumination_lux"": 2250.0, ""map50"": 0.672416216863786, ""verdict"": ""PASS""}","{""cache_key"": ""3638dfed66e6767db78dc93c"", ""camera_noise"": 0.555, ""fog_percent"": 87.5, ""illumination_lux"": 1875.0, ""map50"": 0.011106271777003485, ""verdict"": ""FAIL""}","{""camera_noise"": 0.5325, ""fog_percent"": 83.75, ""illumination_lux"": 2062.5}",symmetric_midpoint: 0.50*nonfail + 0.50*fail,0.0197719,47.5910305,4.664956800639629,0.001018298789858818,3.0200928449630737e-05,52.27680770035794,False,3638dfed66e6767db78dc93c,5926015C23C35070FE89B66705438DDE8B02253C42BDDE2B74D34EB0C23BCDF3,E141B3DC0104CBC03AD2EE573FFA451C369C9D93D8690E560E07C146078F5D9E,rendered_instance_mask_v1
kci_diverse_training_s0_s4_v1__20260903_011624_021544,S1,남쪽에서 북쪽으로 횡방향 관측,7,83.75,2062.5,0.5325,0.29517199756814194,0.1869918699186992,0.24108193374342057,287,123,97,23,87,10,200,23,0,100,110,10,300,0.9166666666666666,0.2682926829268293,0.8969072164948454,0.30313588850174217,1.0,0.18699186991869918,0.9661730385797273,0.8802806981536361,FAIL,"{""cache_key"": ""2fe7a50ef541b151a28d6765"", ""camera_noise"": 0.51, ""fog_percent"": 80.0, ""illumination_lux"": 2250.0, ""map50"": 0.672416216863786, ""verdict"": ""PASS""}","{""cache_key"": ""a65cdd54a4a4303aad57e726"", ""camera_noise"": 0.5325, ""fog_percent"": 83.75, ""illumination_lux"": 2062.5, ""map50"": 0.24108193374342057, ""verdict"": ""FAIL""}","{""camera_noise"": 0.5212, ""fog_percent"": 81.88, ""illumination_lux"": 2156.2}",symmetric_midpoint: 0.50*nonfail + 0.50*fail,0.0193729,47.2050067,4.700350999832153,0.0020851995795965195,4.3800100684165955e-05,51.92685959951243,False,a65cdd54a4a4303aad57e726,5926015C23C35070FE89B66705438DDE8B02253C42BDDE2B74D34EB0C23BCDF3,E141B3DC0104CBC03AD2EE573FFA451C369C9D93D8690E560E07C146078F5D9E,rendered_instance_mask_v1
kci_diverse_training_s0_s4_v1__20260903_011624_021544,S1,남쪽에서 북쪽으로 횡방향 관측,8,81.88,2156.2,0.5212,0.4577438345707421,0.6260162601626017,0.5418800473666718,287,123,152,77,135,17,152,77,0,46,212,17,198,0.925764192139738,0.5170731707317073,0.8881578947368421,0.47038327526132406,1.0,0.6260162601626016,0.9790322153475917,0.8968046139402268,PASS,"{""cache_key"": ""f890af2ecc7eb8da07bb99da"", ""camera_noise"": 0.5212, ""fog_percent"": 81.88, ""illumination_lux"": 2156.2, ""map50"": 0.5418800473666718, ""verdict"": ""PASS""}","{""cache_key"": ""a65cdd54a4a4303aad57e726"", ""camera_noise"": 0.5325, ""fog_percent"": 83.75, ""illumination_lux"": 2062.5, ""map50"": 0.24108193374342057, ""verdict"": ""FAIL""}","{""camera_noise"": 0.5269, ""fog_percent"": 82.81, ""illumination_lux"": 2109.3}",symmetric_midpoint: 0.50*nonfail + 0.50*fail,0.019428,47.4996356,4.6441371999681,0.002770001068711281,3.760121762752533e-05,52.166008402254434,False,f890af2ecc7eb8da07bb99da,5926015C23C35070FE89B66705438DDE8B02253C42BDDE2B74D34EB0C23BCDF3,E141B3DC0104CBC03AD2EE573FFA451C369C9D93D8690E560E07C146078F5D9E,rendered_instance_mask_v1
kci_diverse_training_s0_s4_v1__20260903_011624_021544,S1,남쪽에서 북쪽으로 횡방향 관측,9,82.81,2109.3,0.5269,0.38264274436957524,0.4146341463414634,0.3986384453555193,287,123,125,51,113,12,174,51,0,72,164,12,246,0.9318181818181818,0.4,0.904,0.39372822299651566,1.0,0.4146341463414634,0.9709403833119841,0.8919821236086486,MARGINAL,"{""cache_key"": ""fde9f336e04821cda9a4c613"", ""camera_noise"": 0.5269, ""fog_percent"": 82.81, ""illumination_lux"": 2109.3, ""map50"": 0.3986384453555193, ""verdict"": ""MARGINAL""}","{""cache_key"": ""a65cdd54a4a4303aad57e726"", ""camera_noise"": 0.5325, ""fog_percent"": 83.75, ""illumination_lux"": 2062.5, ""map50"": 0.24108193374342057, ""verdict"": ""FAIL""}","{""camera_noise"": 0.5297, ""fog_percent"": 83.28, ""illumination_lux"": 2085.9}",symmetric_midpoint: 0.50*nonfail + 0.50*fail,0.0190325,48.1022097,4.723051900044084,0.002315400168299675,4.719942808151245e-05,52.84665669964047,False,fde9f336e04821cda9a4c613,5926015C23C35070FE89B66705438DDE8B02253C42BDDE2B74D34EB0C23BCDF3,E141B3DC0104CBC03AD2EE573FFA451C369C9D93D8690E560E07C146078F5D9E,rendered_instance_mask_v1
kci_diverse_training_s0_s4_v1__20260903_011624_021544,S1,남쪽에서 북쪽으로 횡방향 관측,10,83.28,2085.9,0.5297,0.3458063795759995,0.3170731707317073,0.3314397751538534,287,123,113,39,102,11,185,39,0,84,141,11,269,0.9276315789473685,0.3439024390243902,0.9026548672566371,0.3554006968641115,1.0,0.3170731707317073,0.9714172411715252,0.886856620345756,MARGINAL,"{""cache_key"": ""2dad425ab0a9bb0c425dd720"", ""camera_noise"": 0.5297, ""fog_percent"": 83.28, ""illumination_lux"": 2085.9, ""map50"": 0.3314397751538534, ""verdict"": ""MARGINAL""}","{""cache_key"": ""a65cdd54a4a4303aad57e726"", ""camera_noise"": 0.5325, ""fog_percent"": 83.75, ""illumination_lux"": 2062.5, ""map50"": 0.24108193374342057, ""verdict"": ""FAIL""}","{""camera_noise"": 0.5311, ""fog_percent"": 83.52, ""illumination_lux"": 2074.2}",symmetric_midpoint: 0.50*nonfail + 0.50*fail,0.0269816,48.4229063,4.608780900016427,0.0023170989006757736,2.9299408197402954e-05,53.0610151983253,False,2dad425ab0a9bb0c425dd720,5926015C23C35070FE89B66705438DDE8B02253C42BDDE2B74D34EB0C23BCDF3,E141B3DC0104CBC03AD2EE573FFA451C369C9D93D8690E560E07C146078F5D9E,rendered_instance_mask_v1
