session_id,scenario_id,trajectory_name,iteration,fog_percent,illumination_lux,camera_noise,person_ap50,vehicle_ap50,map50,person_gt_count,vehicle_gt_count,person_detection_count,vehicle_detection_count,person_tp,person_fp,person_fn,vehicle_tp,vehicle_fp,vehicle_fn,total_tp,total_fp,total_fn,precision,recall,person_precision,person_recall,vehicle_precision,vehicle_recall,maximum_iou,mean_iou,verdict,nonfail_anchor,fail_anchor,next_environment,next_condition_calculation,simulation_seconds,frame_rendering_seconds,yolov8_inference_seconds,metric_scoring_seconds,policy_seconds,total_execution_seconds,evaluation_store_used,evaluation_cache_key,trajectory_config_sha256,weights_sha256,gt_version
kci_diverse_training_s0_s4_v1__20260903_011624_021544,S0,기준 동서 직선 순항,1,5.0,12000.0,0.02,0.9915254237288136,0.9923664122137403,0.991945917971277,118,131,118,131,117,1,1,130,1,1,247,2,2,0.9919678714859438,0.9919678714859438,0.9915254237288136,0.9915254237288136,0.9923664122137404,0.9923664122137404,0.9945673770647837,0.9517355358081473,PASS,"{""cache_key"": ""ddebb7b53ebc6de9961c12db"", ""camera_noise"": 0.02, ""fog_percent"": 5.0, ""illumination_lux"": 12000.0, ""map50"": 0.991945917971277, ""verdict"": ""PASS""}",null,"{""camera_noise"": 0.22, ""fog_percent"": 35.0, ""illumination_lux"": 6000.0}","common_pre_fail_degradation: fog+30pp, illumination*0.50, noise+0.20",0.1815989,60.3454632,4.275711201131344,0.0032278988510370255,2.240017056465149e-05,64.80602360015294,True,ddebb7b53ebc6de9961c12db,FB600B8226D0FB0957C01E8F2D61B14B1980FEF489668CDEACAF3E17F0EF5719,E141B3DC0104CBC03AD2EE573FFA451C369C9D93D8690E560E07C146078F5D9E,rendered_instance_mask_v1
kci_diverse_training_s0_s4_v1__20260903_011624_021544,S0,기준 동서 직선 순항,2,35.0,6000.0,0.22,0.9913829938755163,0.9847328244274809,0.9880579091514986,118,131,120,130,117,3,1,129,1,2,246,4,3,0.984,0.9879518072289156,0.975,0.9915254237288136,0.9923076923076923,0.9847328244274809,0.9917931733239895,0.949633127807945,PASS,"{""cache_key"": ""8804ba536b5f3a444a8b18aa"", ""camera_noise"": 0.22, ""fog_percent"": 35.0, ""illumination_lux"": 6000.0, ""map50"": 0.9880579091514986, ""verdict"": ""PASS""}",null,"{""camera_noise"": 0.42, ""fog_percent"": 65.0, ""illumination_lux"": 3000.0}","common_pre_fail_degradation: fog+30pp, illumination*0.50, noise+0.20",0.2199419,67.8678518,5.233033200725913,0.002793898805975914,3.6500394344329834e-05,73.32365729992623,False,8804ba536b5f3a444a8b18aa,FB600B8226D0FB0957C01E8F2D61B14B1980FEF489668CDEACAF3E17F0EF5719,E141B3DC0104CBC03AD2EE573FFA451C369C9D93D8690E560E07C146078F5D9E,rendered_instance_mask_v1
kci_diverse_training_s0_s4_v1__20260903_011624_021544,S0,기준 동서 직선 순항,3,65.0,3000.0,0.42,0.9520127962536631,0.9770992366412213,0.9645560164474423,118,131,389,128,115,274,3,128,0,3,243,274,6,0.4700193423597679,0.9759036144578314,0.29562982005141386,0.9745762711864406,1.0,0.9770992366412213,0.9922076414443054,0.93809075292128,PASS,"{""cache_key"": ""b6132bbcdab8131b291283a8"", ""camera_noise"": 0.42, ""fog_percent"": 65.0, ""illumination_lux"": 3000.0, ""map50"": 0.9645560164474423, ""verdict"": ""PASS""}",null,"{""camera_noise"": 0.6, ""fog_percent"": 95.0, ""illumination_lux"": 1500.0}","common_pre_fail_degradation: fog+30pp, illumination*0.50, noise+0.20",0.0489415,51.7950503,5.031751699745655,0.0031617004424333572,3.42000275850296e-05,56.87893940021567,False,b6132bbcdab8131b291283a8,FB600B8226D0FB0957C01E8F2D61B14B1980FEF489668CDEACAF3E17F0EF5719,E141B3DC0104CBC03AD2EE573FFA451C369C9D93D8690E560E07C146078F5D9E,rendered_instance_mask_v1
kci_diverse_training_s0_s4_v1__20260903_011624_021544,S0,기준 동서 직선 순항,4,95.0,1500.0,0.6,0.0,0.0,0.0,118,131,0,0,0,0,118,0,0,131,0,0,249,0.0,0.0,0.0,0.0,0.0,0.0,null,null,FAIL,"{""cache_key"": ""b6132bbcdab8131b291283a8"", ""camera_noise"": 0.42, ""fog_percent"": 65.0, ""illumination_lux"": 3000.0, ""map50"": 0.9645560164474423, ""verdict"": ""PASS""}","{""cache_key"": ""0dfbbfa986a6caca4c73adad"", ""camera_noise"": 0.6, ""fog_percent"": 95.0, ""illumination_lux"": 1500.0, ""map50"": 0.0, ""verdict"": ""FAIL""}","{""camera_noise"": 0.51, ""fog_percent"": 80.0, ""illumination_lux"": 2250.0}",symmetric_midpoint: 0.50*nonfail + 0.50*fail,0.0236711,48.1264418,4.673936899751425,0.000949399545788765,5.350075662136078e-05,52.82505270005384,False,0dfbbfa986a6caca4c73adad,FB600B8226D0FB0957C01E8F2D61B14B1980FEF489668CDEACAF3E17F0EF5719,E141B3DC0104CBC03AD2EE573FFA451C369C9D93D8690E560E07C146078F5D9E,rendered_instance_mask_v1
kci_diverse_training_s0_s4_v1__20260903_011624_021544,S0,기준 동서 직선 순항,5,80.0,2250.0,0.51,0.9247833405871959,0.8778625954198473,0.9013229680035216,118,131,169,115,115,54,3,115,0,16,230,54,19,0.8098591549295775,0.9236947791164659,0.6804733727810651,0.9745762711864406,1.0,0.8778625954198473,0.9863950818084237,0.9066184413601172,PASS,"{""cache_key"": ""f2801e261d36d7240c17ee5f"", ""camera_noise"": 0.51, ""fog_percent"": 80.0, ""illumination_lux"": 2250.0, ""map50"": 0.9013229680035216, ""verdict"": ""PASS""}","{""cache_key"": ""0dfbbfa986a6caca4c73adad"", ""camera_noise"": 0.6, ""fog_percent"": 95.0, ""illumination_lux"": 1500.0, ""map50"": 0.0, ""verdict"": ""FAIL""}","{""camera_noise"": 0.555, ""fog_percent"": 87.5, ""illumination_lux"": 1875.0}",symmetric_midpoint: 0.50*nonfail + 0.50*fail,0.0203653,47.2024749,4.833144098520279,0.003945499658584595,3.250129520893097e-05,52.05996229947407,False,f2801e261d36d7240c17ee5f,FB600B8226D0FB0957C01E8F2D61B14B1980FEF489668CDEACAF3E17F0EF5719,E141B3DC0104CBC03AD2EE573FFA451C369C9D93D8690E560E07C146078F5D9E,rendered_instance_mask_v1
kci_diverse_training_s0_s4_v1__20260903_011624_021544,S0,기준 동서 직선 순항,6,87.5,1875.0,0.555,0.012326656394453005,0.0,0.0061633281972265025,118,131,12,0,4,8,114,0,0,131,4,8,245,0.3333333333333333,0.01606425702811245,0.3333333333333333,0.03389830508474576,0.0,0.0,0.8907655896580075,0.7614277441922523,FAIL,"{""cache_key"": ""f2801e261d36d7240c17ee5f"", ""camera_noise"": 0.51, ""fog_percent"": 80.0, ""illumination_lux"": 2250.0, ""map50"": 0.9013229680035216, ""verdict"": ""PASS""}","{""cache_key"": ""921d90bf84570fb2301d7931"", ""camera_noise"": 0.555, ""fog_percent"": 87.5, ""illumination_lux"": 1875.0, ""map50"": 0.0061633281972265025, ""verdict"": ""FAIL""}","{""camera_noise"": 0.5325, ""fog_percent"": 83.75, ""illumination_lux"": 2062.5}",symmetric_midpoint: 0.50*nonfail + 0.50*fail,0.0265684,49.1263778,4.607735900208354,0.0009940005838871002,2.969987690448761e-05,53.76170580066915,False,921d90bf84570fb2301d7931,FB600B8226D0FB0957C01E8F2D61B14B1980FEF489668CDEACAF3E17F0EF5719,E141B3DC0104CBC03AD2EE573FFA451C369C9D93D8690E560E07C146078F5D9E,rendered_instance_mask_v1
kci_diverse_training_s0_s4_v1__20260903_011624_021544,S0,기준 동서 직선 순항,7,83.75,2062.5,0.5325,0.5897612387435349,0.4961832061068702,0.5429722224252026,118,131,100,65,79,21,39,65,0,66,144,21,105,0.8727272727272727,0.5783132530120482,0.79,0.6694915254237288,1.0,0.4961832061068702,0.9808400381038442,0.894832290073576,PASS,"{""cache_key"": ""d4d5898ec34d83b7c40a52d3"", ""camera_noise"": 0.5325, ""fog_percent"": 83.75, ""illumination_lux"": 2062.5, ""map50"": 0.5429722224252026, ""verdict"": ""PASS""}","{""cache_key"": ""921d90bf84570fb2301d7931"", ""camera_noise"": 0.555, ""fog_percent"": 87.5, ""illumination_lux"": 1875.0, ""map50"": 0.0061633281972265025, ""verdict"": ""FAIL""}","{""camera_noise"": 0.5437, ""fog_percent"": 85.62, ""illumination_lux"": 1968.8}",symmetric_midpoint: 0.50*nonfail + 0.50*fail,0.0196451,47.9876922,5.129567600786686,0.0022729001939296722,3.460049629211426e-05,53.139212401476904,False,d4d5898ec34d83b7c40a52d3,FB600B8226D0FB0957C01E8F2D61B14B1980FEF489668CDEACAF3E17F0EF5719,E141B3DC0104CBC03AD2EE573FFA451C369C9D93D8690E560E07C146078F5D9E,rendered_instance_mask_v1
kci_diverse_training_s0_s4_v1__20260903_011624_021544,S0,기준 동서 직선 순항,8,85.62,1968.8,0.5437,0.11567863025344029,0.0916030534351145,0.1036408418442774,118,131,32,12,20,12,98,12,0,119,32,12,217,0.7272727272727273,0.1285140562248996,0.625,0.1694915254237288,1.0,0.0916030534351145,0.9622706418208231,0.8615492305266467,FAIL,"{""cache_key"": ""d4d5898ec34d83b7c40a52d3"", ""camera_noise"": 0.5325, ""fog_percent"": 83.75, ""illumination_lux"": 2062.5, ""map50"": 0.5429722224252026, ""verdict"": ""PASS""}","{""cache_key"": ""0fad9a329232e4c1bb9e53da"", ""camera_noise"": 0.5437, ""fog_percent"": 85.62, ""illumination_lux"": 1968.8, ""map50"": 0.1036408418442774, ""verdict"": ""FAIL""}","{""camera_noise"": 0.5381, ""fog_percent"": 84.69, ""illumination_lux"": 2015.7}",symmetric_midpoint: 0.50*nonfail + 0.50*fail,0.0203318,50.3912611,4.7419702000916,0.0013538990169763565,3.200024366378784e-05,55.15494899935224,False,0fad9a329232e4c1bb9e53da,FB600B8226D0FB0957C01E8F2D61B14B1980FEF489668CDEACAF3E17F0EF5719,E141B3DC0104CBC03AD2EE573FFA451C369C9D93D8690E560E07C146078F5D9E,rendered_instance_mask_v1
kci_diverse_training_s0_s4_v1__20260903_011624_021544,S0,기준 동서 직선 순항,9,84.69,2015.7,0.5381,0.300992685475444,0.32061068702290074,0.31080168624917237,118,131,58,42,45,13,73,42,0,89,87,13,162,0.87,0.3493975903614458,0.7758620689655172,0.3813559322033898,1.0,0.32061068702290074,0.9830023899452494,0.8877586187371281,MARGINAL,"{""cache_key"": ""3092a7104f186e844cce5134"", ""camera_noise"": 0.5381, ""fog_percent"": 84.69, ""illumination_lux"": 2015.7, ""map50"": 0.31080168624917237, ""verdict"": ""MARGINAL""}","{""cache_key"": ""0fad9a329232e4c1bb9e53da"", ""camera_noise"": 0.5437, ""fog_percent"": 85.62, ""illumination_lux"": 1968.8, ""map50"": 0.1036408418442774, ""verdict"": ""FAIL""}","{""camera_noise"": 0.5409, ""fog_percent"": 85.16, ""illumination_lux"": 1992.2}",symmetric_midpoint: 0.50*nonfail + 0.50*fail,0.0192742,47.7665969,4.827367899939418,0.003066999837756157,3.339909017086029e-05,52.616339398867346,False,3092a7104f186e844cce5134,FB600B8226D0FB0957C01E8F2D61B14B1980FEF489668CDEACAF3E17F0EF5719,E141B3DC0104CBC03AD2EE573FFA451C369C9D93D8690E560E07C146078F5D9E,rendered_instance_mask_v1
kci_diverse_training_s0_s4_v1__20260903_011624_021544,S0,기준 동서 직선 순항,10,85.16,1992.2,0.5409,0.1874500482292958,0.15267175572519084,0.17006090197724333,118,131,42,20,30,12,88,20,0,111,50,12,199,0.8064516129032258,0.20080321285140562,0.7142857142857143,0.2542372881355932,1.0,0.15267175572519084,0.9865415971798533,0.876628535091938,FAIL,"{""cache_key"": ""3092a7104f186e844cce5134"", ""camera_noise"": 0.5381, ""fog_percent"": 84.69, ""illumination_lux"": 2015.7, ""map50"": 0.31080168624917237, ""verdict"": ""MARGINAL""}","{""cache_key"": ""3c5f5ac40e5c58b1e675f233"", ""camera_noise"": 0.5409, ""fog_percent"": 85.16, ""illumination_lux"": 1992.2, ""map50"": 0.17006090197724333, ""verdict"": ""FAIL""}","{""camera_noise"": 0.5395, ""fog_percent"": 84.92, ""illumination_lux"": 2004.0}",symmetric_midpoint: 0.50*nonfail + 0.50*fail,0.0194891,48.265045,4.780910398811102,0.001452399417757988,3.329850733280182e-05,53.066930196736195,False,3c5f5ac40e5c58b1e675f233,FB600B8226D0FB0957C01E8F2D61B14B1980FEF489668CDEACAF3E17F0EF5719,E141B3DC0104CBC03AD2EE573FFA451C369C9D93D8690E560E07C146078F5D9E,rendered_instance_mask_v1
